distance_metric,k,split,class,precision,recall,f1,support
cosine,7,test,300000007,0.8142857142857143,0.890625,0.8507462686567163,64
cosine,7,test,300000018,0.7627118644067796,0.703125,0.7317073170731708,64
cosine,7,test,300000034,0.8390804597701149,0.7604166666666666,0.7978142076502732,96
cosine,7,test,300000080,0.72,0.75,0.7346938775510204,96
cosine,7,test,300000082,0.7375,0.921875,0.8194444444444445,64
cosine,7,test,700018215,0.7586206896551724,0.6875,0.7213114754098361,64
cosine,8,train,100180860,1.0,1.0,1.0,576
cosine,8,train,100192430,1.0,1.0,1.0,612
cosine,8,train,100610443,1.0,1.0,1.0,576
cosine,8,train,100610883,1.0,1.0,1.0,576
cosine,8,train,300000007,1.0,1.0,1.0,576
cosine,8,train,300000018,1.0,1.0,1.0,576
cosine,8,train,300000034,1.0,1.0,1.0,864
cosine,8,train,300000080,1.0,1.0,1.0,864
cosine,8,train,300000082,1.0,1.0,1.0,576
cosine,8,train,700018215,1.0,1.0,1.0,576
cosine,8,test,100180860,0.7931034482758621,0.71875,0.7540983606557378,64
cosine,8,test,100192430,0.8428571428571429,0.8676470588235294,0.855072463768116,68
cosine,8,test,100610443,0.8985507246376812,0.96875,0.9323308270676692,64
cosine,8,test,100610883,0.7758620689655172,0.703125,0.7377049180327868,64
cosine,8,test,300000007,0.8028169014084507,0.890625,0.8444444444444446,64
cosine,8,test,300000018,0.8070175438596491,0.71875,0.7603305785123967,64
cosine,8,test,300000034,0.8666666666666667,0.8125,0.8387096774193549,96
cosine,8,test,300000080,0.7244897959183674,0.7395833333333334,0.731958762886598,96
cosine,8,test,300000082,0.7435897435897436,0.90625,0.8169014084507042,64
cosine,8,test,700018215,0.7796610169491526,0.71875,0.7479674796747967,64
cosine,9,train,100180860,1.0,1.0,1.0,576
cosine,9,train,100192430,1.0,1.0,1.0,612
cosine,9,train,100610443,1.0,1.0,1.0,576
cosine,9,train,100610883,1.0,1.0,1.0,576
cosine,9,train,300000007,1.0,1.0,1.0,576
cosine,9,train,300000018,1.0,1.0,1.0,576
cosine,9,train,300000034,1.0,1.0,1.0,864
cosine,9,train,300000080,1.0,1.0,1.0,864
cosine,9,train,300000082,1.0,1.0,1.0,576
cosine,9,train,700018215,1.0,1.0,1.0,576
cosine,9,test,100180860,0.8,0.75,0.7741935483870969,64
cosine,9,test,100192430,0.8428571428571429,0.8676470588235294,0.855072463768116,68
cosine,9,test,100610443,0.8985507246376812,0.96875,0.9323308270676692,64
cosine,9,test,100610883,0.7962962962962963,0.671875,0.728813559322034,64
cosine,9,test,300000007,0.8142857142857143,0.890625,0.8507462686567163,64
cosine,9,test,300000018,0.8103448275862069,0.734375,0.7704918032786885,64
cosine,9,test,300000034,0.851063829787234,0.8333333333333334,0.8421052631578947,96
cosine,9,test,300000080,0.75,0.75,0.75,96
cosine,9,test,300000082,0.7375,0.921875,0.8194444444444445,64
cosine,9,test,700018215,0.7719298245614035,0.6875,0.7272727272727273,64
cosine,10,train,100180860,1.0,1.0,1.0,576
cosine,10,train,100192430,1.0,1.0,1.0,612
cosine,10,train,100610443,1.0,1.0,1.0,576
cosine,10,train,100610883,1.0,1.0,1.0,576
cosine,10,train,300000007,1.0,1.0,1.0,576
cosine,10,train,300000018,1.0,1.0,1.0,576
cosine,10,train,300000034,1.0,1.0,1.0,864
cosine,10,train,300000080,1.0,1.0,1.0,864
cosine,10,train,300000082,1.0,1.0,1.0,576
cosine,10,train,700018215,1.0,1.0,1.0,576
cosine,10,test,100180860,0.8166666666666667,0.765625,0.7903225806451613,64
cosine,10,test,100192430,0.855072463768116,0.8676470588235294,0.8613138686131386,68
cosine,10,test,100610443,0.8857142857142857,0.96875,0.9253731343283582,64
cosine,10,test,100610883,0.7678571428571429,0.671875,0.7166666666666668,64
cosine,10,test,300000007,0.8,0.875,0.8358208955223881,64
cosine,10,test,300000018,0.8214285714285714,0.71875,0.7666666666666666,64
cosine,10,test,300000034,0.8617021276595744,0.84375,0.8526315789473684,96
cosine,10,test,300000080,0.7244897959183674,0.7395833333333334,0.731958762886598,96
cosine,10,test,300000082,0.7532467532467533,0.90625,0.822695035460993,64
cosine,10,test,700018215,0.7586206896551724,0.6875,0.7213114754098361,64
cosine,11,train,100180860,1.0,1.0,1.0,576
cosine,11,train,100192430,1.0,1.0,1.0,612
cosine,11,train,100610443,1.0,1.0,1.0,576
cosine,11,train,100610883,1.0,1.0,1.0,576
cosine,11,train,300000007,1.0,1.0,1.0,576
cosine,11,train,300000018,1.0,1.0,1.0,576
cosine,11,train,300000034,1.0,1.0,1.0,864
cosine,11,train,300000080,1.0,1.0,1.0,864
cosine,11,train,300000082,1.0,1.0,1.0,576
cosine,11,train,700018215,1.0,1.0,1.0,576
cosine,11,test,100180860,0.7868852459016393,0.75,0.768,64
cosine,11,test,100192430,0.8676470588235294,0.8676470588235294,0.8676470588235294,68
cosine,11,test,100610443,0.8857142857142857,0.96875,0.9253731343283582,64
cosine,11,test,100610883,0.7454545454545455,0.640625,0.6890756302521008,64
cosine,11,test,300000007,0.8142857142857143,0.890625,0.8507462686567163,64
cosine,11,test,300000018,0.8363636363636363,0.71875,0.7731092436974789,64
cosine,11,test,300000034,0.8571428571428571,0.8125,0.8342245989304812,96
cosine,11,test,300000080,0.7244897959183674,0.7395833333333334,0.731958762886598,96
cosine,11,test,300000082,0.7195121951219512,0.921875,0.8082191780821918,64
cosine,11,test,700018215,0.7586206896551724,0.6875,0.7213114754098361,64
cosine,12,train,100180860,1.0,1.0,1.0,576
cosine,12,train,100192430,1.0,1.0,1.0,612
cosine,12,train,100610443,1.0,1.0,1.0,576
cosine,12,train,100610883,1.0,1.0,1.0,576
cosine,12,train,300000007,1.0,1.0,1.0,576
cosine,12,train,300000018,1.0,1.0,1.0,576
cosine,12,train,300000034,1.0,1.0,1.0,864
cosine,12,train,300000080,1.0,1.0,1.0,864
cosine,12,train,300000082,1.0,1.0,1.0,576
cosine,12,train,700018215,1.0,1.0,1.0,576
cosine,12,test,100180860,0.796875,0.796875,0.796875,64
cosine,12,test,100192430,0.8529411764705882,0.8529411764705882,0.8529411764705882,68
cosine,12,test,100610443,0.9117647058823529,0.96875,0.9393939393939394,64
cosine,12,test,100610883,0.7454545454545455,0.640625,0.6890756302521008,64
cosine,12,test,300000007,0.8142857142857143,0.890625,0.8507462686567163,64
cosine,12,test,300000018,0.8421052631578947,0.75,0.7933884297520661,64
cosine,12,test,300000034,0.8571428571428571,0.8125,0.8342245989304812,96
cosine,12,test,300000080,0.7448979591836735,0.7604166666666666,0.7525773195876287,96
cosine,12,test,300000082,0.7564102564102564,0.921875,0.8309859154929576,64
cosine,12,test,700018215,0.7457627118644068,0.6875,0.7154471544715446,64
cosine,13,train,100180860,1.0,1.0,1.0,576
cosine,13,train,100192430,1.0,1.0,1.0,612
cosine,13,train,100610443,1.0,1.0,1.0,576
cosine,13,train,100610883,1.0,1.0,1.0,576
cosine,13,train,300000007,1.0,1.0,1.0,576
cosine,13,train,300000018,1.0,1.0,1.0,576
cosine,13,train,300000034,1.0,1.0,1.0,864
cosine,13,train,300000080,1.0,1.0,1.0,864
cosine,13,train,300000082,1.0,1.0,1.0,576
cosine,13,train,700018215,1.0,1.0,1.0,576
cosine,13,test,100180860,0.7741935483870968,0.75,0.7619047619047619,64
cosine,13,test,100192430,0.8571428571428571,0.8823529411764706,0.8695652173913043,68
cosine,13,test,100610443,0.9393939393939394,0.96875,0.9538461538461539,64
cosine,13,test,100610883,0.7692307692307693,0.625,0.6896551724137931,64
cosine,13,test,300000007,0.8,0.875,0.8358208955223881,64
cosine,13,test,300000018,0.847457627118644,0.78125,0.8130081300813008,64
cosine,13,test,300000034,0.8586956521739131,0.8229166666666666,0.8404255319148937,96
cosine,13,test,300000080,0.7184466019417476,0.7708333333333334,0.7437185929648242,96
cosine,13,test,300000082,0.7375,0.921875,0.8194444444444445,64
cosine,13,test,700018215,0.7962962962962963,0.671875,0.728813559322034,64
cosine,14,train,100180860,1.0,1.0,1.0,576
cosine,14,train,100192430,1.0,1.0,1.0,612
cosine,14,train,100610443,1.0,1.0,1.0,576
cosine,14,train,100610883,1.0,1.0,1.0,576
cosine,14,train,300000007,1.0,1.0,1.0,576
cosine,14,train,300000018,1.0,1.0,1.0,576
cosine,14,train,300000034,1.0,1.0,1.0,864
cosine,14,train,300000080,1.0,1.0,1.0,864
cosine,14,train,300000082,1.0,1.0,1.0,576
cosine,14,train,700018215,1.0,1.0,1.0,576
cosine,14,test,100180860,0.8103448275862069,0.734375,0.7704918032786885,64
cosine,14,test,100192430,0.8695652173913043,0.8823529411764706,0.8759124087591241,68
cosine,14,test,100610443,0.9253731343283582,0.96875,0.9465648854961832,64
cosine,14,test,100610883,0.7678571428571429,0.671875,0.7166666666666668,64
cosine,14,test,300000007,0.8382352941176471,0.890625,0.8636363636363636,64
cosine,14,test,300000018,0.8928571428571429,0.78125,0.8333333333333334,64
cosine,14,test,300000034,0.84375,0.84375,0.84375,96
cosine,14,test,300000080,0.7019230769230769,0.7604166666666666,0.73,96
cosine,14,test,300000082,0.7468354430379747,0.921875,0.8251748251748252,64
cosine,14,test,700018215,0.8,0.6875,0.7394957983193278,64
cosine,15,train,100180860,1.0,1.0,1.0,576
cosine,15,train,100192430,1.0,1.0,1.0,612
cosine,15,train,100610443,1.0,1.0,1.0,576
cosine,15,train,100610883,1.0,1.0,1.0,576
cosine,15,train,300000007,1.0,1.0,1.0,576
cosine,15,train,300000018,1.0,1.0,1.0,576
cosine,15,train,300000034,1.0,1.0,1.0,864
cosine,15,train,300000080,1.0,1.0,1.0,864
cosine,15,train,300000082,1.0,1.0,1.0,576
cosine,15,train,700018215,1.0,1.0,1.0,576
cosine,15,test,100180860,0.8103448275862069,0.734375,0.7704918032786885,64
cosine,15,test,100192430,0.8787878787878788,0.8529411764705882,0.8656716417910447,68
cosine,15,test,100610443,0.9117647058823529,0.96875,0.9393939393939394,64
cosine,15,test,100610883,0.75,0.65625,0.7,64
cosine,15,test,300000007,0.8260869565217391,0.890625,0.8571428571428571,64
cosine,15,test,300000018,0.8928571428571429,0.78125,0.8333333333333334,64
cosine,15,test,300000034,0.8526315789473684,0.84375,0.8481675392670157,96
cosine,15,test,300000080,0.7128712871287128,0.75,0.7309644670050762,96
cosine,15,test,300000082,0.7195121951219512,0.921875,0.8082191780821918,64
cosine,15,test,700018215,0.7543859649122807,0.671875,0.7107438016528924,64
