distance_metric,k,split,class,precision,recall,f1,support
euclidean,14,test,300000034,0.8951048951048951,1.0,0.944649446494465,128
euclidean,14,test,300000080,0.8571428571428571,0.9375,0.8955223880597014,128
euclidean,14,test,300000082,0.9,0.9692307692307692,0.9333333333333333,65
euclidean,14,test,700018215,0.8863636363636364,0.65,0.75,60
euclidean,15,train,100180860,1.0,1.0,1.0,567
euclidean,15,train,100192430,1.0,1.0,1.0,810
euclidean,15,train,100610443,1.0,1.0,1.0,576
euclidean,15,train,100610883,1.0,1.0,1.0,549
euclidean,15,train,300000007,1.0,1.0,1.0,684
euclidean,15,train,300000018,1.0,1.0,1.0,576
euclidean,15,train,300000034,1.0,1.0,1.0,1152
euclidean,15,train,300000080,1.0,1.0,1.0,1152
euclidean,15,train,300000082,1.0,1.0,1.0,585
euclidean,15,train,700018215,1.0,1.0,1.0,540
euclidean,15,test,100180860,0.8867924528301887,0.746031746031746,0.8103448275862069,63
euclidean,15,test,100192430,0.8787878787878788,0.9666666666666667,0.9206349206349207,90
euclidean,15,test,100610443,0.9130434782608695,0.984375,0.9473684210526315,64
euclidean,15,test,100610883,0.9069767441860465,0.639344262295082,0.75,61
euclidean,15,test,300000007,0.9,0.9473684210526315,0.9230769230769231,76
euclidean,15,test,300000018,0.9285714285714286,0.8125,0.8666666666666666,64
euclidean,15,test,300000034,0.8881118881118881,0.9921875,0.9372693726937269,128
euclidean,15,test,300000080,0.8380281690140845,0.9296875,0.8814814814814814,128
euclidean,15,test,300000082,0.8767123287671232,0.9846153846153847,0.927536231884058,65
euclidean,15,test,700018215,0.926829268292683,0.6333333333333333,0.7524752475247526,60
cosine,1,train,100180860,1.0,1.0,1.0,567
cosine,1,train,100192430,1.0,1.0,1.0,810
cosine,1,train,100610443,1.0,1.0,1.0,576
cosine,1,train,100610883,1.0,1.0,1.0,549
cosine,1,train,300000007,1.0,1.0,1.0,684
cosine,1,train,300000018,1.0,1.0,1.0,576
cosine,1,train,300000034,1.0,1.0,1.0,1152
cosine,1,train,300000080,1.0,1.0,1.0,1152
cosine,1,train,300000082,1.0,1.0,1.0,585
cosine,1,train,700018215,1.0,1.0,1.0,540
cosine,1,test,100180860,0.76,0.6031746031746031,0.672566371681416,63
cosine,1,test,100192430,0.8125,0.8666666666666667,0.8387096774193549,90
cosine,1,test,100610443,0.90625,0.90625,0.90625,64
cosine,1,test,100610883,0.7441860465116279,0.5245901639344263,0.6153846153846153,61
cosine,1,test,300000007,0.8441558441558441,0.8552631578947368,0.8496732026143792,76
cosine,1,test,300000018,0.875,0.765625,0.8166666666666667,64
cosine,1,test,300000034,0.7959183673469388,0.9140625,0.850909090909091,128
cosine,1,test,300000080,0.7894736842105263,0.8203125,0.8045977011494253,128
cosine,1,test,300000082,0.8,0.9846153846153847,0.8827586206896553,65
cosine,1,test,700018215,0.6792452830188679,0.6,0.6371681415929203,60
cosine,2,train,100180860,1.0,1.0,1.0,567
cosine,2,train,100192430,1.0,1.0,1.0,810
cosine,2,train,100610443,1.0,1.0,1.0,576
cosine,2,train,100610883,1.0,1.0,1.0,549
cosine,2,train,300000007,1.0,1.0,1.0,684
cosine,2,train,300000018,1.0,1.0,1.0,576
cosine,2,train,300000034,1.0,1.0,1.0,1152
cosine,2,train,300000080,1.0,1.0,1.0,1152
cosine,2,train,300000082,1.0,1.0,1.0,585
cosine,2,train,700018215,1.0,1.0,1.0,540
cosine,2,test,100180860,0.76,0.6031746031746031,0.672566371681416,63
cosine,2,test,100192430,0.8125,0.8666666666666667,0.8387096774193549,90
cosine,2,test,100610443,0.90625,0.90625,0.90625,64
cosine,2,test,100610883,0.7441860465116279,0.5245901639344263,0.6153846153846153,61
cosine,2,test,300000007,0.8441558441558441,0.8552631578947368,0.8496732026143792,76
cosine,2,test,300000018,0.875,0.765625,0.8166666666666667,64
cosine,2,test,300000034,0.7959183673469388,0.9140625,0.850909090909091,128
